customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected,customer_segment,engagement_segment,age,gender,location,acquisition_channel
C03314,0.0,0.5558498762084074,0.0002946182912027,0.0,0,medium,No Interaction,32,female,Bangalore,organic
C01819,0.0,0.5746920509755825,0.0001351826791561,0.0,0,medium,No Interaction,26,female,Pune,ads
C06916,0.0,0.542926017971522,0.0002101071688136,0.0,0,medium,No Interaction,22,male,Pune,organic
C04521,0.0,0.5259940444051547,8.245179282490729e-05,0.0,0,low,No Interaction,61,male,Pune,ads
C02715,0.0,0.5482488961192791,0.0005918759785113,0.0,0,high,No Interaction,37,female,Kolkata,ads
C04349,0.0,0.5260426707777148,0.0002033371864623,0.0,0,medium,No Interaction,33,other,Bangalore,organic
C06556,0.0,0.5135682592367455,3.723449177262008e-05,0.0,0,medium,No Interaction,22,female,Bhubaneswar,ads
C07120,0.0,0.5262013947181164,4.54580091104079e-05,0.0,0,low,No Interaction,18,female,Bhubaneswar,referral
C01995,0.0,0.5744584320018721,0.0001239968033151,0.0,0,high,No Interaction,22,female,Pune,referral
C03811,0.0,0.5527728614129194,0.0003216739581544,0.0,0,high,No Interaction,20,male,Bhubaneswar,ads
C05646,0.0,0.5696533610357495,1.9144203753620108e-05,0.0,0,high,No Interaction,33,male,Mumbai,ads
C05353,0.0,0.5301749418953012,0.0002771974582029,0.0,0,medium,No Interaction,56,male,Hyderabad,organic
C05811,0.0,0.5523911789334763,4.440654936440307e-05,0.0,0,low,No Interaction,40,female,Chennai,organic
C04088,0.0,0.5394274488622512,0.0002526347099612,0.0,0,medium,No Interaction,18,male,Jaipur,referral
C05072,0.0,0.5290043798826373,0.0002747817935184,0.0,0,medium,No Interaction,34,female,Ahmedabad,referral
C05212,0.0,0.5492817959136943,0.0001185496224802,0.0,0,medium,No Interaction,40,male,Bangalore,organic
C05912,0.0,0.5121209300244146,3.602343415832096e-05,0.0,0,low,No Interaction,51,male,Delhi,referral
C05948,0.0,0.5516070283518676,0.0002930023263338,0.0,0,high,No Interaction,35,male,Jaipur,organic
C01588,0.0,0.5172056797587291,6.652304941572497e-05,0.0,0,medium,No Interaction,30,other,Pune,ads
C03225,0.0,0.5672408807283963,0.0003702698161614,0.0,0,high,No Interaction,31,male,Bhubaneswar,ads
C06387,0.0,0.551382610374754,1.9540329607816165e-05,0.0,0,medium,No Interaction,27,male,Hyderabad,referral
C04363,0.0,0.5693751508370608,7.748409683386068e-06,0.0,0,medium,No Interaction,38,male,Bangalore,ads
C02376,0.0,0.5665526188608696,0.0004008469407941,0.0,0,low,No Interaction,30,male,Bhubaneswar,organic
C02258,0.0,0.540929332879362,0.0002648825967907,0.0,0,low,No Interaction,43,female,Kolkata,ads
C06986,0.0,0.5454707721972039,0.0004811925439392,0.0,0,medium,No Interaction,58,female,Jaipur,referral
C05429,0.0,0.5352222044349724,0.0002447980771179,0.0,0,medium,No Interaction,31,female,Ahmedabad,organic
C05760,0.0,0.5104138916900779,3.5079820643689594e-05,0.0,0,low,No Interaction,33,male,Mumbai,organic
C06585,0.0,0.5067356639923498,0.0004851826778493,0.0,0,low,No Interaction,42,female,Hyderabad,organic
C07083,0.0,0.56747153456098,0.000534461989649,0.0,0,high,No Interaction,41,male,Jaipur,ads
C01952,0.0,0.5392913973105082,0.0002404284310788,0.0,0,low,No Interaction,37,female,Bangalore,ads
C02278,0.0,0.488147523395826,0.0002975193973488,0.0,0,low,No Interaction,38,female,Bhubaneswar,organic
C01348,0.0,0.5315591063394561,0.0001655784755939,0.0,0,medium,No Interaction,35,other,Ahmedabad,ads
C05253,0.0,0.5468318524744651,2.4165794562227225e-05,0.0,0,medium,No Interaction,35,female,Kolkata,ads
C02496,0.0,0.4614692153954649,0.0002590967748491,0.0,0,medium,No Interaction,44,male,Kolkata,organic
C03472,0.0,0.5719811942926781,0.00032642361895,0.0,0,medium,No Interaction,40,female,Mumbai,ads
C03300,0.0,0.5671013058780887,0.0002390052203487,0.0,0,high,No Interaction,45,male,Ahmedabad,organic
C04119,0.0,0.5254908304672387,0.0002676603429127,0.0,0,low,No Interaction,43,female,Hyderabad,organic
C01550,0.0,0.5528480269048489,0.0002746145044624,0.0,0,low,No Interaction,36,male,Delhi,organic
C01554,0.0,0.4886925083958256,0.0001544092968364,0.0,0,medium,No Interaction,32,female,Mumbai,referral
C02993,0.0,0.489934357561596,0.0001250453447829,0.0,0,low,No Interaction,37,other,Bhubaneswar,ads
C02213,0.0,0.5911218779666528,0.0001202138692673,0.0,0,medium,No Interaction,24,female,Jaipur,ads
C07787,0.0,0.5477873212454396,0.0006418639831881,0.0,0,low,No Interaction,32,male,Delhi,referral
C01276,0.0,0.5495745060296848,5.1719978026050735e-05,0.0,0,medium,No Interaction,19,male,Kolkata,referral
C02067,0.0,0.5377727793918697,0.0004132566838606,0.0,0,low,No Interaction,33,female,Delhi,referral
C04127,0.0,0.553990369463643,5.346954157452342e-05,0.0,0,medium,No Interaction,49,male,Mumbai,organic
C06035,0.0,0.5067475670116529,8.569949806999652e-05,0.0,0,medium,No Interaction,33,female,Hyderabad,referral
C07803,0.0,0.554457417096952,0.0002915400584469,0.0,0,high,No Interaction,30,male,Hyderabad,ads
C05192,0.0,0.5246245371137158,4.3751081865718335e-05,0.0,0,medium,No Interaction,38,female,Chennai,organic
C03609,0.0,0.5276392958655087,8.097085140622371e-05,0.0,0,high,No Interaction,58,other,Jaipur,ads
C03796,0.0,0.5267008809865296,9.020551498866344e-05,0.0,0,medium,No Interaction,18,male,Pune,organic
C04160,0.0,0.5128679422054145,4.0310449600665256e-05,0.0,0,medium,No Interaction,19,male,Ahmedabad,organic
C05781,0.0,0.50141554777884,0.0003398055046927,0.0,0,medium,No Interaction,39,male,Hyderabad,organic
C07144,0.0,0.5290041367471722,0.0002860796792319,0.0,0,medium,No Interaction,46,female,Mumbai,organic
C06369,0.0,0.5438586811505958,0.0002115836479806,0.0,0,low,No Interaction,42,male,Bhubaneswar,organic
C04110,0.0,0.530178926307294,0.0003016710000179,0.0,0,high,No Interaction,21,male,Chennai,organic
C07094,0.0,0.5231586757630624,4.835907894752454e-05,0.0,0,high,No Interaction,45,female,Bangalore,ads
C07118,0.0,0.5295290724433163,4.730242215503406e-05,0.0,0,medium,No Interaction,42,female,Bangalore,ads
C04975,0.0,0.5098008800241707,8.767252270699822e-05,0.0,0,medium,No Interaction,40,female,Ahmedabad,organic
C01362,0.0,0.4893334004363687,0.0001593132142531,0.0,0,high,No Interaction,40,female,Chennai,organic
C02191,0.0,0.5792793277191016,0.0001400000895855,0.0,0,low,No Interaction,39,male,Mumbai,ads
C06246,0.0,0.4900405922831038,0.0001356178462682,0.0,0,medium,No Interaction,42,female,Mumbai,ads
C06839,0.0,0.5452694489630973,0.0001427482019994,0.0,0,medium,No Interaction,42,male,Mumbai,ads
C01655,0.0,0.5278616389663955,0.0004592248779524,0.0,0,high,No Interaction,29,male,Hyderabad,ads
C06917,0.0,0.5310991530554697,0.0005474488186947,0.0,0,medium,No Interaction,32,male,Pune,ads
C05103,0.0,0.5636453045462372,3.777741793485768e-05,0.0,0,medium,No Interaction,38,male,Pune,ads
C02765,0.0,0.4900113475063558,3.485580154008973e-05,0.0,0,low,No Interaction,18,male,Chennai,ads
C07724,0.0,0.553990369463643,5.346954157452342e-05,0.0,0,medium,No Interaction,34,male,Bangalore,referral
C04244,0.0,0.5292785137369784,8.196936053358107e-05,0.0,0,medium,No Interaction,35,female,Bhubaneswar,ads
C01980,0.0,0.5317970815296489,0.0001805147985282,0.0,0,medium,No Interaction,26,other,Bangalore,referral
C02605,0.0,0.5415071081122366,0.0004670862312696,0.0,0,low,No Interaction,47,male,Chennai,organic
C05140,0.0,0.5368582056513359,0.0002478163555267,0.0,0,medium,No Interaction,29,male,Chennai,organic
C07055,0.0,0.5682883491180338,0.000386178074983,0.0,0,medium,No Interaction,26,male,Mumbai,ads
C01993,0.0,0.5027581891229623,0.0002613362840531,0.0,0,low,No Interaction,32,male,Hyderabad,organic
C06931,0.0,0.5370758987346613,0.0004473821035214,0.0,0,low,No Interaction,23,male,Mumbai,organic
C04632,0.0,0.5580076898184044,0.0002614882927668,0.0,0,high,No Interaction,22,female,Kolkata,organic
C00966,0.0,0.4886291807787087,0.0001522192274597,0.0,0,low,No Interaction,37,male,Chennai,referral
C05372,0.0,0.4913477159940334,0.0001320925308626,0.0,0,medium,No Interaction,32,male,Hyderabad,organic
C03063,0.0,0.5461572897528484,0.0006340494468675,0.0,0,medium,No Interaction,37,female,Chennai,ads
C01460,0.0,0.5617714555269678,0.0002407546640765,0.0,0,medium,No Interaction,32,female,Kolkata,organic
C06704,0.0,0.4888679940618335,0.0001659506538963,0.0,0,low,No Interaction,55,male,Kolkata,ads
C06185,0.0,0.5712869203451761,0.0004299417622385,0.0,0,high,No Interaction,38,female,Ahmedabad,organic
C06894,0.0,0.5323170917632014,7.705215923047171e-05,0.0,0,low,No Interaction,40,female,Pune,organic
C04249,0.0,0.5334531413130309,0.0002504521264652,0.0,0,high,No Interaction,47,female,Delhi,referral
C07366,0.0,0.5258684901546405,0.000102262469246,0.0,0,high,No Interaction,46,female,Bhubaneswar,referral
C04365,0.0,0.5044387815473556,7.238848391711128e-05,0.0,0,medium,No Interaction,28,other,Bhubaneswar,referral
C04823,0.0,0.5713884019192855,0.0005506019738355,0.0,0,low,No Interaction,31,other,Chennai,referral
C04980,0.0,0.5467211283937811,0.0002824267563692,0.0,0,low,No Interaction,38,female,Jaipur,referral
C07729,0.0,0.5514348100343681,5.2449548919343626e-05,0.0,0,high,No Interaction,41,male,Bhubaneswar,referral
C01905,0.0,0.5431556742565958,6.307261847432138e-05,0.0,0,medium,No Interaction,37,female,Ahmedabad,ads
C07167,0.0,0.5385042468676351,0.0001356813478254,0.0,0,medium,No Interaction,40,male,Mumbai,organic
C03355,0.0,0.5141705668609532,3.607650160540626e-05,0.0,0,medium,No Interaction,31,female,Jaipur,organic
C04947,0.0,0.5028211344438681,0.0003155359227668,0.0,0,low,No Interaction,20,female,Delhi,organic
C07877,0.0,0.5440842762622261,8.410620391973635e-05,0.0,0,high,No Interaction,37,female,Ahmedabad,ads
C03850,0.0,0.5422148244374649,7.620663216074233e-05,0.0,0,low,No Interaction,39,female,Kolkata,organic
C04428,0.0,0.5426852965037647,5.775203410371915e-05,0.0,0,medium,No Interaction,37,female,Pune,organic
C06611,0.0,0.5380299364644584,3.880758341812032e-05,0.0,0,medium,No Interaction,41,male,Hyderabad,ads
C07703,0.0,0.5301588485795651,0.0001783160729885,0.0,0,high,No Interaction,19,male,Bangalore,organic
C07652,0.0,0.5514190559924549,0.0003932318722424,0.0,0,low,No Interaction,41,male,Bhubaneswar,ads
C06175,0.0,0.5593511139075452,4.680152690526528e-05,0.0,0,medium,No Interaction,18,female,Ahmedabad,ads
C06939,0.0,0.520027561981153,0.000188168930115,0.0,0,low,No Interaction,45,female,Pune,referral
C01416,0.0,0.4839622451498998,0.0002478212560452,0.0,0,high,No Interaction,30,female,Hyderabad,ads
C01656,0.0,0.5297183762480944,5.07890470875886e-05,0.0,0,medium,No Interaction,37,male,Chennai,referral
C03912,0.0,0.5936179614600404,0.0001225515212612,0.0,0,medium,No Interaction,40,other,Pune,ads
C07882,0.0,0.5751911927430541,0.000406998306962,0.0,0,medium,No Interaction,51,female,Hyderabad,referral
C02156,0.0,0.5290443775878644,8.182596607518427e-05,0.0,0,high,No Interaction,20,female,Mumbai,ads
C02391,0.0,0.5445579771078287,0.0002126978109257,0.0,0,medium,No Interaction,24,male,Pune,referral
C03027,0.0,0.488147523395826,0.0002975193973488,0.0,0,medium,No Interaction,48,female,Kolkata,ads
C03116,0.0,0.5542492852418502,4.503296042290608e-05,0.0,0,high,No Interaction,55,female,Hyderabad,ads
C03859,0.0,0.5293095403386525,4.531035617253773e-05,0.0,0,high,No Interaction,26,female,Ahmedabad,organic
C03597,0.0,0.5382439106614583,0.0004513144489266,0.0,0,low,No Interaction,21,female,Mumbai,referral
C06578,0.0,0.5638525015517662,0.0002445779266351,0.0,0,high,No Interaction,33,female,Bhubaneswar,organic
C01820,0.0,0.5461252990606039,0.0001481567099459,0.0,0,medium,No Interaction,24,male,Hyderabad,organic
C03177,0.0,0.5251855266420056,0.0001955577349573,0.0,0,medium,No Interaction,22,female,Jaipur,ads
C02719,0.0,0.4779662934836857,0.0003032654000678,0.0,0,low,No Interaction,24,female,Hyderabad,referral
C06748,0.0,0.51446861769288,3.665975128969571e-05,0.0,0,low,No Interaction,35,female,Jaipur,referral
C06377,0.0,0.5840581537348218,0.0002558888186254,0.0,0,medium,No Interaction,21,male,Chennai,ads
C01252,0.0,0.5457354281122397,0.000143248922823,0.0,0,medium,No Interaction,23,male,Chennai,ads
C04580,0.0,0.506970555152879,0.0004860325840179,0.0,0,high,No Interaction,23,female,Bhubaneswar,organic
C03153,0.0,0.5345799046731671,0.0002269782647016,0.0,0,high,No Interaction,20,female,Ahmedabad,organic
C02271,0.0,0.5530641026012932,0.0002884939784215,0.0,0,medium,No Interaction,19,female,Bhubaneswar,ads
C07931,0.0,0.4882908355355089,0.0001186432596005,0.0,0,high,No Interaction,34,female,Hyderabad,organic
C04671,0.0,0.5821028470689824,0.0003225957781613,0.0,0,high,No Interaction,45,female,Chennai,referral
C06933,0.0,0.5560230119733476,0.0003296544826499,0.0,0,low,No Interaction,44,female,Chennai,ads
C03556,0.0,0.5516351965853808,0.0004744693780332,0.0,0,medium,No Interaction,32,female,Jaipur,ads
C04259,0.0,0.5276109110655705,4.999495697733669e-05,0.0,0,low,No Interaction,19,male,Chennai,ads
C01248,0.0,0.5783629403975046,0.0001390230674276,0.0,0,medium,No Interaction,65,female,Chennai,referral
C02895,0.0,0.5722112449403038,0.0003269955140382,0.0,0,high,No Interaction,30,male,Mumbai,organic
C01523,0.0,0.5334306481970115,0.0001679138843081,0.0,0,low,No Interaction,38,female,Chennai,ads
C06172,0.0,0.5718048144102327,0.0001692391105869,0.0,0,medium,No Interaction,44,female,Jaipur,organic
C05622,0.0,0.5053502073934278,4.323187691680416e-05,0.0,0,low,No Interaction,42,female,Mumbai,referral
C05980,0.0,0.5350859812907672,0.000232970344142,0.0,0,high,No Interaction,28,male,Delhi,organic
C06131,0.0,0.5783590396409041,0.0001277429128987,0.0,0,low,No Interaction,29,male,Ahmedabad,ads
C04173,0.0,0.5037608346550562,0.0003177530424688,0.0,0,low,No Interaction,45,female,Hyderabad,ads
C07296,0.0,0.5754247067570875,0.0004437027028763,0.0,0,low,No Interaction,18,male,Kolkata,ads
C07354,0.0,0.4928549858360081,0.0001272597706899,0.0,0,medium,No Interaction,51,male,Mumbai,organic
C05043,0.0,0.5166241677343496,0.0001567223575251,0.0,0,low,No Interaction,31,male,Bangalore,ads
C04186,0.0,0.513102719042945,4.038109386895373e-05,0.0,0,low,No Interaction,41,female,Chennai,ads
C05627,0.0,0.5502605004714887,0.0002943980133069,0.0,0,medium,No Interaction,29,female,Delhi,ads
C05376,0.0,0.5373215137189243,0.0002285095405992,0.0,0,medium,No Interaction,53,female,Mumbai,ads
C05598,0.0,0.5779045438515314,0.0001385371158642,0.0,0,medium,No Interaction,23,male,Bangalore,ads
C01463,0.0,0.5195703146831349,3.3112637582633896e-05,0.0,0,high,No Interaction,27,male,Bhubaneswar,organic
C02630,0.0,0.5770613579922801,0.0002852263670111,0.0,0,low,No Interaction,36,female,Jaipur,organic
C04279,0.0,0.5434007785484714,0.0001293414651528,0.0,0,low,No Interaction,38,male,Hyderabad,ads
C03167,0.0,0.546358224906986,0.0001484163272829,0.0,0,medium,No Interaction,36,male,Ahmedabad,ads
C04264,0.0,0.5089969087270638,0.0002139303376304,0.0,0,high,No Interaction,27,female,Pune,organic
C01577,0.0,0.5107283247388058,0.0004998352418574,0.0,0,low,No Interaction,28,female,Delhi,referral
C06307,0.0,0.5230560221763922,0.0001001363101914,0.0,0,medium,No Interaction,34,male,Mumbai,ads
C04700,0.0,0.5553673905576333,0.0004051086384896,0.0,0,medium,No Interaction,32,male,Ahmedabad,organic
C03621,0.0,0.5762951977392743,0.0001257457953093,0.0,0,high,No Interaction,34,male,Kolkata,ads
C06541,0.0,0.5032265313363117,0.0001618809865535,0.0,0,medium,No Interaction,36,female,Mumbai,organic
C01689,0.0,0.5362546787404937,0.0002350185219694,0.0,0,high,No Interaction,40,male,Delhi,organic
C02121,0.0,0.5065287160040757,4.746347628480185e-05,0.0,0,medium,No Interaction,35,male,Hyderabad,ads
C03959,0.0,0.5742763737190181,0.0003052393399012,0.0,0,high,No Interaction,40,female,Ahmedabad,organic
C06462,0.0,0.5658601705471548,0.0003987475999529,0.0,0,medium,No Interaction,20,female,Jaipur,ads
C07085,0.0,0.5507617372529111,0.000157716152702,0.0,0,medium,No Interaction,36,female,Chennai,ads
C01760,0.0,0.5739989171909217,0.0001235633691812,0.0,0,low,No Interaction,25,male,Mumbai,organic
C07555,0.0,0.5248989889839695,2.3718958270264964e-05,0.0,0,high,No Interaction,33,male,Ahmedabad,organic
C02941,0.0,0.4687165822002265,0.000273545914634,0.0,0,medium,No Interaction,39,male,Hyderabad,organic
C07552,0.0,0.4930898747208361,0.0001274827746598,0.0,0,medium,No Interaction,35,male,Hyderabad,organic
C07572,0.0,0.5763467258958346,0.0003374626156796,0.0,0,high,No Interaction,35,male,Chennai,organic
C06825,0.0,0.5372057122157664,0.0001719579046499,0.0,0,high,No Interaction,33,male,Ahmedabad,ads
C05904,0.0,0.5388283687971882,0.0002607420127148,0.0,0,high,No Interaction,24,male,Ahmedabad,ads
C07964,0.0,0.5165201434119443,3.236741510788059e-05,0.0,0,medium,No Interaction,33,male,Bhubaneswar,ads
C06942,0.0,0.5368422471003002,0.0004465997537374,0.0,0,high,No Interaction,18,female,Hyderabad,organic
C02943,0.0,0.5251859917554129,0.0001008382966833,0.0,0,medium,No Interaction,38,male,Chennai,referral
C03963,0.0,0.5631752120751359,0.0002319970582735,0.0,0,medium,No Interaction,27,female,Pune,organic
C01766,0.0,0.5261192706131491,9.330731498973088e-05,0.0,0,medium,No Interaction,45,male,Jaipur,referral
C01680,0.0,0.5711144049289725,0.0001683525565672,0.0,0,medium,No Interaction,45,female,Bhubaneswar,referral
C02610,0.0,0.5679327903617718,0.0005363359959926,0.0,0,low,No Interaction,18,male,Bhubaneswar,ads
C02188,0.0,0.5172083055919399,0.0001290038531629,0.0,0,medium,No Interaction,41,female,Chennai,organic
C02377,0.0,0.5079883442078813,0.0001236647252785,0.0,0,medium,No Interaction,42,male,Hyderabad,ads
C05361,0.0,0.5367116126840258,0.0005709322119406,0.0,0,low,No Interaction,32,female,Jaipur,ads
C06156,0.0,0.5530333195910863,0.0005218015686152,0.0,0,low,No Interaction,24,female,Bhubaneswar,ads
C01897,0.0,0.5486157011583903,0.00050473556456,0.0,0,medium,No Interaction,25,female,Mumbai,ads
C03857,0.0,0.5551577052264617,0.0003189500565437,0.0,0,low,No Interaction,43,male,Hyderabad,referral
C02421,0.0,0.5436215753917987,0.0001940770964898,0.0,0,low,No Interaction,33,female,Delhi,referral
C05975,0.0,0.5216771396936757,3.090893151451415e-05,0.0,0,low,No Interaction,18,female,Bangalore,organic
C04139,0.0,0.5571788896925637,0.0001258209393956,0.0,0,medium,No Interaction,42,female,Kolkata,ads
C01415,0.0,0.5585539559095893,3.634984794454394e-05,0.0,0,medium,No Interaction,21,male,Delhi,ads
C05136,0.0,0.5497953338613893,0.0002933691119623,0.0,0,medium,No Interaction,36,female,Ahmedabad,ads
C07318,0.0,0.4979194977486864,0.0001032645582065,0.0,0,medium,No Interaction,37,female,Jaipur,ads
C04266,0.0,0.5854233907648816,0.0002376113079585,0.0,0,low,No Interaction,44,male,Delhi,ads
C05877,0.0,0.5535621857767504,8.21116542943351e-05,0.0,0,medium,No Interaction,34,male,Jaipur,organic
C03373,0.0,0.5264356790874735,4.553767409214408e-05,0.0,0,low,No Interaction,35,female,Chennai,organic
C07162,0.0,0.5349409910832752,4.505987372035105e-05,0.0,0,medium,No Interaction,31,female,Hyderabad,referral
C07733,0.0,0.5384934137324312,0.0002508718389603,0.0,0,medium,No Interaction,30,female,Pune,organic
C04844,0.0,0.5254948190503779,0.0002912921057918,0.0,0,low,No Interaction,26,female,Bhubaneswar,ads
C06640,0.0,0.5688549478848585,0.0005401037337741,0.0,0,medium,No Interaction,34,female,Mumbai,organic
C05186,0.0,0.4962763194098807,0.0001310984420621,0.0,0,low,No Interaction,43,male,Bangalore,organic
C04665,0.0,0.5370994762498562,4.193998965695199e-05,0.0,0,medium,No Interaction,31,male,Jaipur,ads
C06604,0.0,0.5300039881606473,0.0002806933606179,0.0,0,low,No Interaction,32,male,Bangalore,ads
C04019,0.0,0.4806490898677465,0.0001434225461177,0.0,0,low,No Interaction,24,male,Kolkata,ads
C04009,0.0,0.5672963075338564,7.008316958241045e-06,0.0,0,low,No Interaction,33,male,Chennai,ads
C01735,0.0,0.5280556911238581,0.0005351343045935,0.0,0,medium,No Interaction,49,male,Mumbai,ads
C01800,0.0,0.5514268785712676,6.381698818400633e-05,0.0,0,medium,No Interaction,18,male,Kolkata,organic
C07816,0.0,0.5516739103710322,0.0003106842639156,0.0,0,low,No Interaction,33,male,Bhubaneswar,referral
C07612,0.0,0.533309565944138,2.596696074859459e-05,0.0,0,low,No Interaction,18,female,Bhubaneswar,ads
C03852,0.0,0.5354519872618073,0.000225331534913,0.0,0,high,No Interaction,24,female,Mumbai,organic
C02678,0.0,0.5410414307842062,0.000423508354449,0.0,0,medium,No Interaction,35,female,Pune,organic
C02397,0.0,0.5108835491309033,3.5202884153843746e-05,0.0,0,medium,No Interaction,60,female,Delhi,organic
C05574,0.0,0.502857094920709,0.0001165924096565,0.0,0,medium,No Interaction,24,female,Chennai,ads
C07789,0.0,0.5461533248505133,0.0005826268876753,0.0,0,high,No Interaction,46,male,Mumbai,organic
C05532,0.0,0.5285720811292713,7.492353376001333e-05,0.0,0,medium,No Interaction,41,female,Mumbai,referral
C07036,0.0,0.5213505451678524,0.0002599784100411,0.0,0,medium,No Interaction,26,female,Chennai,referral
C04207,0.0,0.5126186791013885,8.953406624232804e-05,0.0,0,high,No Interaction,51,female,Delhi,ads
C05489,0.0,0.5577291114190727,4.623139466253343e-05,0.0,0,low,No Interaction,49,female,Ahmedabad,ads
C06001,0.0,0.5549256169563148,0.0003183922279854,0.0,0,medium,No Interaction,40,female,Kolkata,organic
C07468,0.0,0.5336885663837068,0.0003096970679518,0.0,0,low,No Interaction,21,male,Bangalore,referral
C04315,0.0,0.5877061991186288,0.0002631574303931,0.0,0,high,No Interaction,39,male,Bangalore,organic
C05578,0.0,0.524871039824674,0.0002015650546501,0.0,0,low,No Interaction,32,female,Delhi,ads
C05308,0.0,0.5785920880897318,0.0001392666819682,0.0,0,high,No Interaction,40,other,Bangalore,ads
C06730,0.0,0.5481810748548152,0.0002780810866411,0.0,0,low,No Interaction,27,male,Kolkata,organic
C02957,0.0,0.4901133416039524,3.616408039843119e-05,0.0,0,medium,No Interaction,24,female,Jaipur,referral
C05076,0.0,0.5738128784190812,0.0004027463776229,0.0,0,low,No Interaction,18,female,Delhi,organic
C07103,0.0,0.5530051680193285,0.000322237534506,0.0,0,medium,No Interaction,47,female,Bhubaneswar,ads
C07241,0.0,0.5174469529089664,0.0001406413564522,0.0,0,medium,No Interaction,18,female,Mumbai,organic
C04387,0.0,0.542238687457384,0.0001395359007373,0.0,0,medium,No Interaction,45,male,Ahmedabad,organic
C07281,0.0,0.5466231155756923,0.0006362724185646,0.0,0,low,No Interaction,46,male,Delhi,organic
C07500,0.0,0.5267187758778294,4.631889528533757e-05,0.0,0,medium,No Interaction,28,male,Jaipur,organic
C07249,0.0,0.5119806304461555,0.0001274008036179,0.0,0,medium,No Interaction,31,female,Ahmedabad,referral
C01805,0.0,0.5366835811521915,0.0002305828040042,0.0,0,high,No Interaction,31,female,Hyderabad,ads
C02946,0.0,0.5749178182188066,0.000124431757655,0.0,0,medium,No Interaction,39,male,Delhi,organic
C04332,0.0,0.5258363109452803,2.388566901423052e-05,0.0,0,medium,No Interaction,36,male,Delhi,ads
C05037,0.0,0.5259594572227335,0.0002685991029338,0.0,0,medium,No Interaction,39,female,Hyderabad,ads
C07210,0.0,0.5484816331732704,0.0005929126710338,0.0,0,medium,No Interaction,45,female,Chennai,ads
C01862,0.0,0.5539304124209391,0.000122774365105,0.0,0,low,No Interaction,32,female,Bhubaneswar,ads
C01659,0.0,0.5344491855189984,0.0002901863000026,0.0,0,medium,No Interaction,30,female,Delhi,referral
C06155,0.0,0.5751951191885369,0.0003073841326962,0.0,0,low,No Interaction,48,female,Bhubaneswar,organic
C06426,0.0,0.5385948417869051,0.0002602859607648,0.0,0,low,No Interaction,40,female,Hyderabad,ads
C07204,0.0,0.4909655095894009,0.0003038352485795,0.0,0,high,No Interaction,34,male,Mumbai,organic
C02306,0.0,0.546169659040431,0.0004837257338655,0.0,0,medium,No Interaction,18,female,Ahmedabad,organic
C02018,0.0,0.5433566965823288,0.0005705190763409,0.0,0,medium,No Interaction,32,male,Chennai,referral
C03325,0.0,0.5246849415180489,0.0005738648230321,0.0,0,high,No Interaction,40,female,Bangalore,ads
C01926,0.0,0.5391899913698724,0.0002317323574973,0.0,0,medium,No Interaction,18,female,Delhi,organic
C02192,0.0,0.5044820660337878,0.0002651915299817,0.0,0,medium,No Interaction,30,female,Kolkata,organic
C02971,0.0,0.5466231155756923,0.0006362724185646,0.0,0,medium,No Interaction,45,male,Mumbai,organic
C03841,0.0,0.5657282609113247,4.17666554705604e-05,0.0,0,medium,No Interaction,34,male,Bhubaneswar,organic
C05847,0.0,0.5733610279709372,0.00032987004909,0.0,0,low,No Interaction,34,female,Kolkata,organic
C02909,0.0,0.5685805541643961,0.0001651414009476,0.0,0,high,No Interaction,28,male,Jaipur,ads
C03262,0.0,0.5445223008377288,0.0005755331331016,0.0,0,high,No Interaction,22,male,Pune,referral
C03879,0.0,0.5165016747664091,6.617453479786201e-05,0.0,0,high,No Interaction,53,female,Mumbai,organic
C05859,0.0,0.5160389226484292,0.0001391716825495,0.0,0,medium,No Interaction,18,male,Jaipur,organic
C01499,0.0,0.5493261019734154,0.00038708573852,0.0,0,high,No Interaction,27,male,Hyderabad,ads
C02435,0.0,0.4895709170386751,0.0001351437959591,0.0,0,low,No Interaction,28,male,Kolkata,ads
C03485,0.0,0.5653504704312161,0.0001611428912982,0.0,0,medium,No Interaction,45,male,Bhubaneswar,organic
C07459,0.0,0.5292745284686816,7.53181223603763e-05,0.0,0,medium,No Interaction,33,female,Jaipur,organic
C04038,0.0,0.5276071288776942,1.8912230531670943e-05,0.0,0,low,No Interaction,33,male,Delhi,ads
C05597,0.0,0.522991857190273,0.0002631838076054,0.0,0,medium,No Interaction,30,female,Kolkata,ads
C07182,0.0,0.506047016450301,0.0002678202706102,0.0,0,medium,No Interaction,31,female,Jaipur,organic
C03971,0.0,0.4957906776618176,0.0002261550108889,0.0,0,medium,No Interaction,20,male,Kolkata,ads
C05674,0.0,0.5440842762622261,8.410620391973635e-05,0.0,0,high,No Interaction,25,male,Kolkata,organic
C02600,0.0,0.5774460130488946,0.0001380528626974,0.0,0,high,No Interaction,31,male,Hyderabad,referral
C06992,0.0,0.5535219592224283,7.05557704810577e-05,0.0,0,medium,No Interaction,32,female,Pune,ads
C05810,0.0,0.5259940444051547,8.245179282490729e-05,0.0,0,low,No Interaction,41,male,Ahmedabad,organic
C02148,0.0,0.5248710215477055,0.0002904597842723,0.0,0,high,No Interaction,30,male,Pune,organic
C06063,0.0,0.5744623422935653,0.0001349462076606,0.0,0,medium,No Interaction,44,male,Kolkata,organic
C07662,0.0,0.5450240769870608,0.0002134438430619,0.0,0,medium,No Interaction,33,male,Delhi,organic
