customer_id,recency_days,frequency,monetary,avg_order_value,total_interactions,last_interaction_days,interaction_types_count,engagement_segment,has_purchased,engaged_not_purchased,purchase_frequency_rate,interaction_purchase_ratio,customer_segment,location,acquisition_channel,age,gender
C05756,485,0,0.0,0.0,0,485,0,No Interaction,0,0,0,0,medium,Ahmedabad,referral,32,other
C07848,582,0,0.0,0.0,0,582,0,No Interaction,0,0,0,0,high,Hyderabad,ads,26,female
C01428,430,0,0.0,0.0,0,430,0,No Interaction,0,0,0,0,high,Pune,organic,26,female
C06985,283,0,0.0,0.0,0,283,0,No Interaction,0,0,0,0,medium,Delhi,organic,28,male
C07145,689,0,0.0,0.0,0,689,0,No Interaction,0,0,0,0,high,Kolkata,ads,34,male
C05842,449,0,0.0,0.0,0,449,0,No Interaction,0,0,0,0,low,Chennai,referral,56,female
C07252,220,0,0.0,0.0,0,220,0,No Interaction,0,0,0,0,medium,Jaipur,referral,31,male
C07451,352,0,0.0,0.0,0,352,0,No Interaction,0,0,0,0,low,Hyderabad,organic,22,female
C01718,518,0,0.0,0.0,0,518,0,No Interaction,0,0,0,0,medium,Jaipur,referral,37,female
C07696,463,0,0.0,0.0,0,463,0,No Interaction,0,0,0,0,medium,Chennai,ads,34,female
C05966,341,0,0.0,0.0,0,341,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,29,male
C06316,330,0,0.0,0.0,0,330,0,No Interaction,0,0,0,0,low,Hyderabad,referral,27,male
C02604,424,0,0.0,0.0,0,424,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,23,male
C03130,753,0,0.0,0.0,0,753,0,No Interaction,0,0,0,0,medium,Pune,organic,51,female
C03793,139,0,0.0,0.0,0,139,0,No Interaction,0,0,0,0,low,Pune,organic,29,female
C04044,418,0,0.0,0.0,0,418,0,No Interaction,0,0,0,0,medium,Delhi,referral,26,female
C05501,728,0,0.0,0.0,0,728,0,No Interaction,0,0,0,0,medium,Chennai,organic,39,female
C03418,390,0,0.0,0.0,0,390,0,No Interaction,0,0,0,0,high,Kolkata,ads,38,female
C01669,629,0,0.0,0.0,0,629,0,No Interaction,0,0,0,0,high,Bhubaneswar,organic,30,female
C02396,304,0,0.0,0.0,0,304,0,No Interaction,0,0,0,0,medium,Delhi,ads,27,male
C04809,133,0,0.0,0.0,0,133,0,No Interaction,0,0,0,0,medium,Pune,ads,33,male
C03432,267,0,0.0,0.0,0,267,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,39,female
C02713,600,0,0.0,0.0,0,600,0,No Interaction,0,0,0,0,low,Delhi,organic,18,male
C06032,750,0,0.0,0.0,0,750,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,26,female
C06437,325,0,0.0,0.0,0,325,0,No Interaction,0,0,0,0,low,Pune,ads,46,male
C06398,773,0,0.0,0.0,0,773,0,No Interaction,0,0,0,0,high,Kolkata,organic,39,female
C01437,227,0,0.0,0.0,0,227,0,No Interaction,0,0,0,0,high,Mumbai,ads,21,female
C05558,327,0,0.0,0.0,0,327,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,50,male
C05823,359,0,0.0,0.0,0,359,0,No Interaction,0,0,0,0,high,Bhubaneswar,ads,45,male
C01302,155,0,0.0,0.0,0,155,0,No Interaction,0,0,0,0,medium,Pune,organic,41,female
C05303,638,0,0.0,0.0,0,638,0,No Interaction,0,0,0,0,low,Hyderabad,organic,31,female
C03256,237,0,0.0,0.0,0,237,0,No Interaction,0,0,0,0,medium,Bangalore,ads,33,female
C03800,320,0,0.0,0.0,0,320,0,No Interaction,0,0,0,0,low,Ahmedabad,referral,28,male
C05869,213,0,0.0,0.0,0,213,0,No Interaction,0,0,0,0,high,Kolkata,organic,43,male
C01500,528,0,0.0,0.0,0,528,0,No Interaction,0,0,0,0,medium,Bangalore,organic,43,female
C07115,434,0,0.0,0.0,0,434,0,No Interaction,0,0,0,0,medium,Jaipur,ads,22,female
C06551,95,0,0.0,0.0,0,95,0,No Interaction,0,0,0,0,medium,Kolkata,referral,45,female
C06975,445,0,0.0,0.0,0,445,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,29,male
C05050,739,0,0.0,0.0,0,739,0,No Interaction,0,0,0,0,medium,Delhi,organic,27,female
C05514,374,0,0.0,0.0,0,374,0,No Interaction,0,0,0,0,low,Kolkata,ads,51,female
C07276,566,0,0.0,0.0,0,566,0,No Interaction,0,0,0,0,low,Bangalore,referral,47,female
C03986,218,0,0.0,0.0,0,218,0,No Interaction,0,0,0,0,high,Delhi,referral,28,male
C07260,681,0,0.0,0.0,0,681,0,No Interaction,0,0,0,0,medium,Chennai,organic,26,male
C04192,721,0,0.0,0.0,0,721,0,No Interaction,0,0,0,0,medium,Pune,ads,31,female
C04688,586,0,0.0,0.0,0,586,0,No Interaction,0,0,0,0,medium,Pune,organic,38,male
C02844,679,0,0.0,0.0,0,679,0,No Interaction,0,0,0,0,medium,Delhi,organic,32,male
C06989,135,0,0.0,0.0,0,135,0,No Interaction,0,0,0,0,high,Hyderabad,ads,26,male
C02203,389,0,0.0,0.0,0,389,0,No Interaction,0,0,0,0,medium,Pune,ads,33,other
C04341,721,0,0.0,0.0,0,721,0,No Interaction,0,0,0,0,low,Jaipur,organic,34,male
C07607,625,0,0.0,0.0,0,625,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,42,male
C06340,525,0,0.0,0.0,0,525,0,No Interaction,0,0,0,0,high,Delhi,ads,39,male
C03588,293,0,0.0,0.0,0,293,0,No Interaction,0,0,0,0,medium,Jaipur,ads,37,female
C04261,95,0,0.0,0.0,0,95,0,No Interaction,0,0,0,0,high,Jaipur,organic,38,male
C04762,582,0,0.0,0.0,0,582,0,No Interaction,0,0,0,0,low,Bangalore,referral,39,male
C04897,628,0,0.0,0.0,0,628,0,No Interaction,0,0,0,0,medium,Pune,organic,36,female
C02551,601,0,0.0,0.0,0,601,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,43,male
C02262,207,0,0.0,0.0,0,207,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,35,female
C03981,93,0,0.0,0.0,0,93,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,32,other
C02926,567,0,0.0,0.0,0,567,0,No Interaction,0,0,0,0,medium,Mumbai,ads,31,male
C05439,802,0,0.0,0.0,0,802,0,No Interaction,0,0,0,0,high,Jaipur,referral,24,female
C05813,527,0,0.0,0.0,0,527,0,No Interaction,0,0,0,0,medium,Pune,organic,63,female
C01451,690,0,0.0,0.0,0,690,0,No Interaction,0,0,0,0,medium,Pune,referral,32,female
C03669,431,0,0.0,0.0,0,431,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,29,female
C06841,724,0,0.0,0.0,0,724,0,No Interaction,0,0,0,0,medium,Pune,organic,38,female
C02546,501,0,0.0,0.0,0,501,0,No Interaction,0,0,0,0,medium,Jaipur,ads,39,male
C04376,164,0,0.0,0.0,0,164,0,No Interaction,0,0,0,0,medium,Kolkata,organic,42,female
C07081,687,0,0.0,0.0,0,687,0,No Interaction,0,0,0,0,medium,Delhi,organic,30,female
C03091,540,0,0.0,0.0,0,540,0,No Interaction,0,0,0,0,low,Pune,referral,21,female
C07018,357,0,0.0,0.0,0,357,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,31,female
C06332,474,0,0.0,0.0,0,474,0,No Interaction,0,0,0,0,low,Bangalore,organic,38,male
C02561,204,0,0.0,0.0,0,204,0,No Interaction,0,0,0,0,medium,Mumbai,ads,39,male
C04726,245,0,0.0,0.0,0,245,0,No Interaction,0,0,0,0,low,Hyderabad,ads,31,female
C03561,633,0,0.0,0.0,0,633,0,No Interaction,0,0,0,0,low,Jaipur,ads,23,male
C01822,598,0,0.0,0.0,0,598,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,34,female
C05027,574,0,0.0,0.0,0,574,0,No Interaction,0,0,0,0,medium,Chennai,referral,26,female
C07907,724,0,0.0,0.0,0,724,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,18,female
C01983,762,0,0.0,0.0,0,762,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,18,female
C04778,481,0,0.0,0.0,0,481,0,No Interaction,0,0,0,0,high,Bhubaneswar,ads,26,female
C05582,490,0,0.0,0.0,0,490,0,No Interaction,0,0,0,0,medium,Bangalore,referral,20,male
C06154,491,0,0.0,0.0,0,491,0,No Interaction,0,0,0,0,medium,Bangalore,referral,18,female
C03076,414,0,0.0,0.0,0,414,0,No Interaction,0,0,0,0,medium,Chennai,referral,38,male
C01628,384,0,0.0,0.0,0,384,0,No Interaction,0,0,0,0,medium,Mumbai,referral,30,male
C07892,667,0,0.0,0.0,0,667,0,No Interaction,0,0,0,0,medium,Chennai,referral,32,female
C03286,708,0,0.0,0.0,0,708,0,No Interaction,0,0,0,0,medium,Kolkata,ads,20,female
C04835,707,0,0.0,0.0,0,707,0,No Interaction,0,0,0,0,low,Kolkata,referral,48,male
C07245,682,0,0.0,0.0,0,682,0,No Interaction,0,0,0,0,medium,Pune,referral,46,male
C07658,108,0,0.0,0.0,0,108,0,No Interaction,0,0,0,0,low,Bangalore,ads,52,female
C02785,117,0,0.0,0.0,0,117,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,28,female
C07405,91,0,0.0,0.0,0,91,0,No Interaction,0,0,0,0,medium,Delhi,organic,29,female
C02599,782,0,0.0,0.0,0,782,0,No Interaction,0,0,0,0,medium,Delhi,ads,20,male
C02836,618,0,0.0,0.0,0,618,0,No Interaction,0,0,0,0,low,Kolkata,ads,39,female
C05209,328,0,0.0,0.0,0,328,0,No Interaction,0,0,0,0,medium,Jaipur,organic,37,female
C02352,146,0,0.0,0.0,0,146,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,25,male
C04074,541,0,0.0,0.0,0,541,0,No Interaction,0,0,0,0,medium,Bangalore,organic,45,male
C05727,626,0,0.0,0.0,0,626,0,No Interaction,0,0,0,0,low,Chennai,ads,30,male
C02768,321,0,0.0,0.0,0,321,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,33,male
C01686,440,0,0.0,0.0,0,440,0,No Interaction,0,0,0,0,medium,Bangalore,organic,26,female
C02233,654,0,0.0,0.0,0,654,0,No Interaction,0,0,0,0,high,Bhubaneswar,referral,29,female
C05938,244,0,0.0,0.0,0,244,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,26,female
C05564,487,0,0.0,0.0,0,487,0,No Interaction,0,0,0,0,high,Pune,organic,42,female
C02497,792,0,0.0,0.0,0,792,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,34,male
C05577,373,0,0.0,0.0,0,373,0,No Interaction,0,0,0,0,low,Delhi,organic,34,female
C02182,771,0,0.0,0.0,0,771,0,No Interaction,0,0,0,0,high,Bhubaneswar,ads,27,male
C05207,479,0,0.0,0.0,0,479,0,No Interaction,0,0,0,0,medium,Delhi,ads,20,male
C06405,221,0,0.0,0.0,0,221,0,No Interaction,0,0,0,0,low,Hyderabad,organic,34,female
C02915,608,0,0.0,0.0,0,608,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,42,other
C01791,775,0,0.0,0.0,0,775,0,No Interaction,0,0,0,0,high,Mumbai,ads,29,male
C04941,582,0,0.0,0.0,0,582,0,No Interaction,0,0,0,0,low,Mumbai,organic,20,male
C06570,591,0,0.0,0.0,0,591,0,No Interaction,0,0,0,0,high,Mumbai,organic,37,male
C05543,646,0,0.0,0.0,0,646,0,No Interaction,0,0,0,0,low,Jaipur,organic,28,male
C07353,231,0,0.0,0.0,0,231,0,No Interaction,0,0,0,0,high,Kolkata,ads,38,female
C03646,561,0,0.0,0.0,0,561,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,40,male
C01235,242,0,0.0,0.0,0,242,0,No Interaction,0,0,0,0,low,Pune,organic,44,male
C04228,445,0,0.0,0.0,0,445,0,No Interaction,0,0,0,0,medium,Chennai,ads,27,male
C02417,561,0,0.0,0.0,0,561,0,No Interaction,0,0,0,0,medium,Bangalore,ads,21,female
C03922,771,0,0.0,0.0,0,771,0,No Interaction,0,0,0,0,low,Hyderabad,referral,44,female
C05337,683,0,0.0,0.0,0,683,0,No Interaction,0,0,0,0,low,Hyderabad,organic,18,male
C01803,596,0,0.0,0.0,0,596,0,No Interaction,0,0,0,0,medium,Kolkata,organic,22,female
C05080,335,0,0.0,0.0,0,335,0,No Interaction,0,0,0,0,medium,Chennai,ads,33,male
C05384,331,0,0.0,0.0,0,331,0,No Interaction,0,0,0,0,medium,Delhi,organic,18,female
C01258,197,0,0.0,0.0,0,197,0,No Interaction,0,0,0,0,low,Kolkata,referral,31,male
C03170,233,0,0.0,0.0,0,233,0,No Interaction,0,0,0,0,medium,Pune,organic,46,male
C05219,371,0,0.0,0.0,0,371,0,No Interaction,0,0,0,0,medium,Delhi,organic,46,male
C03954,574,0,0.0,0.0,0,574,0,No Interaction,0,0,0,0,medium,Bangalore,ads,32,other
C05690,533,0,0.0,0.0,0,533,0,No Interaction,0,0,0,0,medium,Delhi,organic,38,female
C06439,455,0,0.0,0.0,0,455,0,No Interaction,0,0,0,0,medium,Chennai,organic,22,male
C03933,122,0,0.0,0.0,0,122,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,36,male
C04398,141,0,0.0,0.0,0,141,0,No Interaction,0,0,0,0,high,Bangalore,organic,37,female
C07802,781,0,0.0,0.0,0,781,0,No Interaction,0,0,0,0,medium,Bangalore,referral,28,male
C02967,692,0,0.0,0.0,0,692,0,No Interaction,0,0,0,0,low,Delhi,ads,28,male
C02495,249,0,0.0,0.0,0,249,0,No Interaction,0,0,0,0,high,Bhubaneswar,ads,39,male
C05420,251,0,0.0,0.0,0,251,0,No Interaction,0,0,0,0,medium,Delhi,organic,31,male
C05379,269,0,0.0,0.0,0,269,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,65,female
C05133,542,0,0.0,0.0,0,542,0,No Interaction,0,0,0,0,high,Bhubaneswar,ads,24,male
C02701,667,0,0.0,0.0,0,667,0,No Interaction,0,0,0,0,low,Delhi,referral,48,female
C03703,285,0,0.0,0.0,0,285,0,No Interaction,0,0,0,0,medium,Delhi,organic,46,female
C05002,483,0,0.0,0.0,0,483,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,27,female
C01462,660,0,0.0,0.0,0,660,0,No Interaction,0,0,0,0,high,Jaipur,ads,50,female
C07885,256,0,0.0,0.0,0,256,0,No Interaction,0,0,0,0,low,Jaipur,ads,43,female
C03353,209,0,0.0,0.0,0,209,0,No Interaction,0,0,0,0,low,Delhi,ads,49,male
C03207,354,0,0.0,0.0,0,354,0,No Interaction,0,0,0,0,low,Jaipur,referral,48,male
C02095,192,0,0.0,0.0,0,192,0,No Interaction,0,0,0,0,high,Bangalore,ads,21,male
C03389,378,0,0.0,0.0,0,378,0,No Interaction,0,0,0,0,high,Delhi,referral,36,male
C04301,396,0,0.0,0.0,0,396,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,27,male
C01688,814,0,0.0,0.0,0,814,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,39,female
C05434,359,0,0.0,0.0,0,359,0,No Interaction,0,0,0,0,high,Kolkata,ads,64,female
C06167,472,0,0.0,0.0,0,472,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,38,male
C07398,139,0,0.0,0.0,0,139,0,No Interaction,0,0,0,0,high,Pune,organic,38,male
C07134,275,0,0.0,0.0,0,275,0,No Interaction,0,0,0,0,medium,Mumbai,referral,37,female
C07177,343,0,0.0,0.0,0,343,0,No Interaction,0,0,0,0,low,Pune,organic,22,female
C01951,688,0,0.0,0.0,0,688,0,No Interaction,0,0,0,0,low,Chennai,ads,37,male
C05073,214,0,0.0,0.0,0,214,0,No Interaction,0,0,0,0,high,Kolkata,referral,32,other
C05066,597,0,0.0,0.0,0,597,0,No Interaction,0,0,0,0,high,Mumbai,organic,38,other
C04188,638,0,0.0,0.0,0,638,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,43,male
C05720,713,0,0.0,0.0,0,713,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,51,male
C01378,180,0,0.0,0.0,0,180,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,43,male
C02268,159,0,0.0,0.0,0,159,0,No Interaction,0,0,0,0,low,Pune,referral,40,female
C02773,196,0,0.0,0.0,0,196,0,No Interaction,0,0,0,0,medium,Jaipur,ads,47,female
C07519,148,0,0.0,0.0,0,148,0,No Interaction,0,0,0,0,low,Hyderabad,organic,51,female
C04196,452,0,0.0,0.0,0,452,0,No Interaction,0,0,0,0,high,Jaipur,ads,40,female
C08000,216,0,0.0,0.0,0,216,0,No Interaction,0,0,0,0,high,Delhi,ads,33,female
C07625,556,0,0.0,0.0,0,556,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,24,female
C07610,807,0,0.0,0.0,0,807,0,No Interaction,0,0,0,0,medium,Chennai,organic,34,male
C05119,296,0,0.0,0.0,0,296,0,No Interaction,0,0,0,0,low,Chennai,organic,44,male
C07890,256,0,0.0,0.0,0,256,0,No Interaction,0,0,0,0,low,Chennai,organic,29,female
C07990,621,0,0.0,0.0,0,621,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,22,other
C05800,785,0,0.0,0.0,0,785,0,No Interaction,0,0,0,0,medium,Pune,ads,26,male
C03605,526,0,0.0,0.0,0,526,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,28,female
C04176,239,0,0.0,0.0,0,239,0,No Interaction,0,0,0,0,medium,Kolkata,organic,41,female
C00889,315,0,0.0,0.0,0,315,0,No Interaction,0,0,0,0,low,Kolkata,referral,38,female
C03415,452,0,0.0,0.0,0,452,0,No Interaction,0,0,0,0,low,Hyderabad,referral,25,female
C02400,439,0,0.0,0.0,0,439,0,No Interaction,0,0,0,0,medium,Pune,referral,24,male
C02697,689,0,0.0,0.0,0,689,0,No Interaction,0,0,0,0,high,Pune,ads,18,male
C04503,502,0,0.0,0.0,0,502,0,No Interaction,0,0,0,0,low,Jaipur,organic,40,male
C01769,100,0,0.0,0.0,0,100,0,No Interaction,0,0,0,0,high,Bangalore,organic,41,female
C06501,209,0,0.0,0.0,0,209,0,No Interaction,0,0,0,0,medium,Bangalore,ads,41,female
C05997,463,0,0.0,0.0,0,463,0,No Interaction,0,0,0,0,high,Bangalore,organic,23,male
C04971,251,0,0.0,0.0,0,251,0,No Interaction,0,0,0,0,high,Hyderabad,organic,45,female
C02593,135,0,0.0,0.0,0,135,0,No Interaction,0,0,0,0,low,Delhi,referral,41,male
C04493,692,0,0.0,0.0,0,692,0,No Interaction,0,0,0,0,high,Kolkata,ads,35,male
C06009,604,0,0.0,0.0,0,604,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,31,female
C04552,201,0,0.0,0.0,0,201,0,No Interaction,0,0,0,0,low,Pune,ads,27,male
C06529,382,0,0.0,0.0,0,382,0,No Interaction,0,0,0,0,high,Kolkata,organic,46,female
C07121,554,0,0.0,0.0,0,554,0,No Interaction,0,0,0,0,high,Pune,ads,25,male
C03094,667,0,0.0,0.0,0,667,0,No Interaction,0,0,0,0,low,Chennai,ads,24,male
C01902,184,0,0.0,0.0,0,184,0,No Interaction,0,0,0,0,medium,Kolkata,organic,43,male
C07525,443,0,0.0,0.0,0,443,0,No Interaction,0,0,0,0,high,Hyderabad,ads,23,male
C03463,164,0,0.0,0.0,0,164,0,No Interaction,0,0,0,0,medium,Chennai,ads,19,female
C07431,132,0,0.0,0.0,0,132,0,No Interaction,0,0,0,0,low,Chennai,ads,18,female
C03123,732,0,0.0,0.0,0,732,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,46,female
C03344,649,0,0.0,0.0,0,649,0,No Interaction,0,0,0,0,medium,Jaipur,ads,43,female
C05367,364,0,0.0,0.0,0,364,0,No Interaction,0,0,0,0,low,Hyderabad,referral,18,female
C07624,569,0,0.0,0.0,0,569,0,No Interaction,0,0,0,0,medium,Chennai,ads,29,female
C07891,597,0,0.0,0.0,0,597,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,18,male
C03220,120,0,0.0,0.0,0,120,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,49,male
C07192,375,0,0.0,0.0,0,375,0,No Interaction,0,0,0,0,medium,Kolkata,ads,42,female
C07215,641,0,0.0,0.0,0,641,0,No Interaction,0,0,0,0,medium,Chennai,organic,51,male
C05594,523,0,0.0,0.0,0,523,0,No Interaction,0,0,0,0,medium,Chennai,organic,26,female
C07782,454,0,0.0,0.0,0,454,0,No Interaction,0,0,0,0,low,Mumbai,ads,32,male
C01582,784,0,0.0,0.0,0,784,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,47,female
C02114,704,0,0.0,0.0,0,704,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,24,male
C03975,273,0,0.0,0.0,0,273,0,No Interaction,0,0,0,0,high,Jaipur,organic,31,female
C01739,512,0,0.0,0.0,0,512,0,No Interaction,0,0,0,0,medium,Jaipur,organic,26,male
C06207,327,0,0.0,0.0,0,327,0,No Interaction,0,0,0,0,medium,Mumbai,ads,42,male
C03018,690,0,0.0,0.0,0,690,0,No Interaction,0,0,0,0,medium,Mumbai,organic,26,female
C04896,561,0,0.0,0.0,0,561,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,34,female
C01322,479,0,0.0,0.0,0,479,0,No Interaction,0,0,0,0,high,Bangalore,ads,41,female
C05764,748,0,0.0,0.0,0,748,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,34,male
C06123,216,0,0.0,0.0,0,216,0,No Interaction,0,0,0,0,medium,Delhi,ads,46,female
C03317,510,0,0.0,0.0,0,510,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,18,other
C06596,568,0,0.0,0.0,0,568,0,No Interaction,0,0,0,0,medium,Bangalore,ads,23,female
C06809,650,0,0.0,0.0,0,650,0,No Interaction,0,0,0,0,medium,Delhi,organic,40,male
C07435,124,0,0.0,0.0,0,124,0,No Interaction,0,0,0,0,high,Chennai,ads,32,female
C06686,664,0,0.0,0.0,0,664,0,No Interaction,0,0,0,0,medium,Kolkata,ads,34,female
C03958,813,0,0.0,0.0,0,813,0,No Interaction,0,0,0,0,low,Kolkata,referral,35,male
C04768,136,0,0.0,0.0,0,136,0,No Interaction,0,0,0,0,low,Kolkata,organic,39,male
C04867,112,0,0.0,0.0,0,112,0,No Interaction,0,0,0,0,medium,Chennai,referral,33,female
C02863,331,0,0.0,0.0,0,331,0,No Interaction,0,0,0,0,low,Bhubaneswar,referral,29,female
C03755,296,0,0.0,0.0,0,296,0,No Interaction,0,0,0,0,medium,Delhi,organic,45,female
C04977,336,0,0.0,0.0,0,336,0,No Interaction,0,0,0,0,medium,Pune,ads,30,female
C05749,584,0,0.0,0.0,0,584,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,23,female
C02057,211,0,0.0,0.0,0,211,0,No Interaction,0,0,0,0,high,Bangalore,organic,24,other
C05089,584,0,0.0,0.0,0,584,0,No Interaction,0,0,0,0,medium,Mumbai,ads,18,male
C03045,573,0,0.0,0.0,0,573,0,No Interaction,0,0,0,0,medium,Delhi,ads,42,female
C06487,454,0,0.0,0.0,0,454,0,No Interaction,0,0,0,0,low,Chennai,ads,27,female
C03360,625,0,0.0,0.0,0,625,0,No Interaction,0,0,0,0,low,Bangalore,referral,40,male
C03346,758,0,0.0,0.0,0,758,0,No Interaction,0,0,0,0,high,Kolkata,organic,21,other
C07600,433,0,0.0,0.0,0,433,0,No Interaction,0,0,0,0,low,Pune,ads,26,male
C06232,340,0,0.0,0.0,0,340,0,No Interaction,0,0,0,0,low,Pune,referral,41,male
C01429,486,0,0.0,0.0,0,486,0,No Interaction,0,0,0,0,low,Pune,organic,18,male
C03745,672,0,0.0,0.0,0,672,0,No Interaction,0,0,0,0,high,Bangalore,ads,29,male
C03994,556,0,0.0,0.0,0,556,0,No Interaction,0,0,0,0,high,Mumbai,ads,34,female
C06520,666,0,0.0,0.0,0,666,0,No Interaction,0,0,0,0,high,Bhubaneswar,organic,25,male
C01881,417,0,0.0,0.0,0,417,0,No Interaction,0,0,0,0,medium,Jaipur,ads,42,male
C03736,200,0,0.0,0.0,0,200,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,50,female
C01558,211,0,0.0,0.0,0,211,0,No Interaction,0,0,0,0,low,Kolkata,referral,19,female
C03487,155,0,0.0,0.0,0,155,0,No Interaction,0,0,0,0,medium,Chennai,referral,48,male
C03934,731,0,0.0,0.0,0,731,0,No Interaction,0,0,0,0,high,Bhubaneswar,ads,33,male
C04821,470,0,0.0,0.0,0,470,0,No Interaction,0,0,0,0,medium,Chennai,organic,35,male
C03383,790,0,0.0,0.0,0,790,0,No Interaction,0,0,0,0,medium,Bangalore,organic,41,female
C05782,627,0,0.0,0.0,0,627,0,No Interaction,0,0,0,0,medium,Kolkata,organic,43,female
C07123,203,0,0.0,0.0,0,203,0,No Interaction,0,0,0,0,high,Bhubaneswar,referral,26,female
C02734,279,0,0.0,0.0,0,279,0,No Interaction,0,0,0,0,high,Delhi,referral,44,female
C07971,774,0,0.0,0.0,0,774,0,No Interaction,0,0,0,0,high,Hyderabad,referral,30,male
C07154,514,0,0.0,0.0,0,514,0,No Interaction,0,0,0,0,low,Bangalore,organic,29,male
C05820,369,0,0.0,0.0,0,369,0,No Interaction,0,0,0,0,medium,Kolkata,referral,18,female
C05145,549,0,0.0,0.0,0,549,0,No Interaction,0,0,0,0,medium,Delhi,referral,43,female
C04373,559,0,0.0,0.0,0,559,0,No Interaction,0,0,0,0,medium,Mumbai,organic,46,male
C05853,570,0,0.0,0.0,0,570,0,No Interaction,0,0,0,0,medium,Chennai,referral,40,male
C02484,267,0,0.0,0.0,0,267,0,No Interaction,0,0,0,0,medium,Kolkata,ads,35,male
C06120,99,0,0.0,0.0,0,99,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,31,female
C04216,162,0,0.0,0.0,0,162,0,No Interaction,0,0,0,0,low,Pune,organic,46,male
C02703,416,0,0.0,0.0,0,416,0,No Interaction,0,0,0,0,low,Bhubaneswar,ads,45,female
C01275,595,0,0.0,0.0,0,595,0,No Interaction,0,0,0,0,high,Jaipur,ads,43,female
C02542,560,0,0.0,0.0,0,560,0,No Interaction,0,0,0,0,high,Kolkata,organic,23,male
C06569,357,0,0.0,0.0,0,357,0,No Interaction,0,0,0,0,low,Hyderabad,referral,40,male
C07737,552,0,0.0,0.0,0,552,0,No Interaction,0,0,0,0,medium,Delhi,ads,30,male
C04414,660,0,0.0,0.0,0,660,0,No Interaction,0,0,0,0,high,Jaipur,organic,36,female
C06300,263,0,0.0,0.0,0,263,0,No Interaction,0,0,0,0,high,Mumbai,ads,31,female
C01699,305,0,0.0,0.0,0,305,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,29,female
C05389,612,0,0.0,0.0,0,612,0,No Interaction,0,0,0,0,medium,Pune,organic,35,female
C05953,400,0,0.0,0.0,0,400,0,No Interaction,0,0,0,0,high,Kolkata,organic,51,female
C07858,186,0,0.0,0.0,0,186,0,No Interaction,0,0,0,0,low,Bangalore,organic,35,female
C05919,744,0,0.0,0.0,0,744,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,27,female
C06065,755,0,0.0,0.0,0,755,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,39,male
C07544,291,0,0.0,0.0,0,291,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,38,male
C03941,802,0,0.0,0.0,0,802,0,No Interaction,0,0,0,0,medium,Mumbai,organic,47,female
C01548,759,0,0.0,0.0,0,759,0,No Interaction,0,0,0,0,medium,Ahmedabad,referral,32,female
