transaction_id,customer_id,product_id,transaction_date,quantity,price,discount
20119,C01004,P0060,2025-11-28,2,11069,0.2
20120,C01004,P0057,2025-11-05,2,19313,0.28
20121,C01004,P0047,2025-11-29,1,1018,0.03
20122,C01004,P0008,2025-12-03,1,1087,0.03
20123,C01004,P0027,2025-12-21,2,7517,0.02
20124,C01004,P0056,2025-12-13,3,33217,0.04
20125,C01004,P0033,2026-01-31,1,1275,0.07
20126,C01004,P0011,2026-01-12,2,7915,0.0
20127,C01004,P0044,2026-01-06,1,1799,0.05
20128,C01004,P0021,2026-01-14,3,22916,0.09
20129,C01004,P0080,2026-01-04,3,2146,0.01
20130,C01004,P0024,2026-01-03,2,1856,0.01
20131,C01004,P0080,2026-01-14,3,2146,0.07
20132,C01004,P0017,2026-02-16,3,9441,0.02
20133,C01004,P0041,2026-02-07,3,3073,0.08
20134,C01004,P0008,2026-02-15,1,1087,0.09
20135,C01004,P0069,2026-03-20,2,5639,0.29
20136,C01004,P0084,2026-03-31,2,4650,0.08
20137,C01004,P0035,2026-03-19,3,2894,0.03
20138,C01004,P0014,2026-03-26,2,5630,0.05
20139,C01005,P0027,2024-04-17,2,7517,0.07
20140,C01005,P0069,2024-06-02,1,5639,0.07
20141,C01005,P0039,2024-07-05,3,4937,0.07
20142,C01005,P0077,2024-08-18,3,17868,0.08
20143,C01005,P0002,2024-09-05,3,1370,0.08
20144,C01005,P0100,2024-12-16,2,2523,0.01
20145,C01005,P0052,2025-02-08,2,2681,0.04
20146,C01005,P0048,2025-05-31,3,2191,0.1
20147,C01005,P0021,2025-05-08,3,22916,0.04
20148,C01005,P0008,2025-05-18,2,1087,0.03
20149,C01005,P0013,2025-06-14,2,10349,0.29
20150,C01005,P0009,2025-06-17,1,2189,0.23
20151,C01005,P0071,2025-07-14,1,30313,0.03
20152,C01005,P0028,2025-07-01,1,2009,0.08
20153,C01005,P0075,2025-08-09,1,3023,0.11
20154,C01005,P0004,2025-08-15,2,16775,0.07
20155,C01005,P0115,2025-10-09,1,7554,0.03
20156,C01005,P0044,2025-11-17,3,1799,0.02
20157,C01005,P0011,2025-12-20,1,7915,0.01
20158,C01005,P0062,2026-02-25,2,2148,0.21
20159,C01005,P0044,2026-02-09,1,1799,0.13
20160,C01006,P0064,2025-08-12,2,26494,0.01
20161,C01006,P0093,2026-01-01,3,9095,0.06
20162,C01006,P0118,2026-03-16,1,3405,0.16
20163,C01006,P0023,2026-03-12,2,2907,0.25
20164,C01007,P0038,2024-12-03,3,3819,0.09
20165,C01007,P0044,2024-12-29,2,1799,0.02
20166,C01007,P0099,2025-01-21,2,1702,0.1
20167,C01007,P0052,2025-02-22,3,2681,0.02
20168,C01007,P0100,2025-03-17,3,2523,0.07
20169,C01007,P0061,2025-04-15,2,2770,0.08
20170,C01007,P0021,2025-05-23,1,22916,0.01
20171,C01007,P0018,2025-06-11,2,17921,0.03
20172,C01007,P0008,2025-09-04,3,1087,0.1
20173,C01007,P0065,2025-10-23,3,4389,0.06
20174,C01007,P0038,2026-01-21,2,3819,0.08
20175,C01007,P0048,2026-03-07,2,2191,0.05
20176,C01007,P0042,2026-03-18,2,1953,0.07
20177,C01008,P0032,2024-09-10,2,1956,0.01
20178,C01008,P0070,2024-10-21,1,2480,0.08
20179,C01008,P0077,2024-11-20,2,17868,0.08
20180,C01008,P0095,2024-11-02,2,5462,0.03
20181,C01008,P0116,2025-01-21,3,8497,0.18
20182,C01008,P0014,2025-01-11,3,5630,0.05
20183,C01008,P0117,2025-01-10,3,22643,0.01
20184,C01008,P0024,2025-03-06,2,1856,0.06
20185,C01008,P0064,2025-06-24,2,26494,0.06
20186,C01008,P0021,2025-07-02,2,22916,0.05
20187,C01008,P0009,2025-08-21,3,2189,0.03
20188,C01008,P0039,2025-09-08,2,4937,0.06
20189,C01008,P0061,2025-09-07,2,2770,0.02
20190,C01008,P0017,2025-10-30,3,9441,0.02
20191,C01008,P0030,2025-11-30,3,1840,0.05
20192,C01008,P0085,2025-12-09,1,9976,0.21
20193,C01008,P0063,2026-01-29,3,3469,0.0
20194,C01008,P0113,2026-01-11,2,1249,0.27
20195,C01008,P0002,2026-02-25,3,1370,0.06
20196,C01010,P0083,2025-01-20,2,3718,0.01
20197,C01010,P0102,2025-04-09,2,7244,0.05
20198,C01010,P0036,2025-04-16,2,2526,0.08
20199,C01010,P0110,2025-05-15,2,2108,0.03
20200,C01010,P0026,2025-07-25,2,1435,0.03
20201,C01010,P0010,2025-08-10,3,260,0.07
20202,C01010,P0031,2025-08-26,2,28113,0.07
20203,C01010,P0084,2025-08-04,1,4650,0.01
20204,C01010,P0110,2025-09-10,2,2108,0.08
20205,C01010,P0076,2025-10-07,2,6650,0.11
20206,C01010,P0100,2025-12-28,1,2523,0.01
20207,C01010,P0106,2026-01-27,1,1474,0.15
20208,C01010,P0115,2026-02-07,1,7554,0.03
20209,C01011,P0020,2025-04-29,2,1264,0.09
20210,C01011,P0059,2025-04-25,2,2027,0.03
20211,C01011,P0061,2025-04-09,3,2770,0.05
20212,C01011,P0091,2025-04-30,2,4994,0.02
20213,C01011,P0079,2025-04-06,1,4936,0.24
20214,C01011,P0082,2025-05-07,2,6509,0.04
20215,C01011,P0064,2025-05-14,2,26494,0.01
20216,C01011,P0008,2025-05-18,2,1087,0.1
20217,C01011,P0066,2025-06-27,1,2073,0.04
20218,C01011,P0102,2025-06-15,3,7244,0.02
20219,C01011,P0052,2025-06-04,2,2681,0.02
20220,C01011,P0073,2025-06-27,3,4368,0.09
20221,C01011,P0098,2025-07-17,1,924,0.1
20222,C01011,P0107,2025-07-31,3,4638,0.09
20223,C01011,P0080,2025-07-23,2,2146,0.1
20224,C01011,P0065,2025-07-23,1,4389,0.02
20225,C01011,P0098,2025-08-10,2,924,0.05
20226,C01011,P0044,2025-09-18,3,1799,0.03
20227,C01011,P0115,2025-09-16,3,7554,0.09
20228,C01011,P0011,2025-09-26,1,7915,0.06
20229,C01011,P0102,2025-09-23,2,7244,0.03
20230,C01011,P0019,2025-09-24,1,4101,0.03
20231,C01011,P0109,2025-09-27,1,1820,0.03
20232,C01011,P0046,2025-10-12,2,37838,0.03
20233,C01011,P0065,2025-10-27,2,4389,0.02
20234,C01011,P0094,2025-10-10,3,8333,0.05
20235,C01011,P0082,2025-10-13,2,6509,0.07
20236,C01011,P0113,2025-11-03,1,1249,0.08
20237,C01011,P0082,2025-11-04,2,6509,0.23
20238,C01011,P0036,2025-11-21,2,2526,0.09
20239,C01011,P0063,2025-11-23,2,3469,0.03
20240,C01011,P0055,2025-11-07,3,1930,0.08
20241,C01011,P0081,2025-11-13,2,2835,0.06
20242,C01011,P0066,2025-12-17,3,2073,0.0
20243,C01011,P0101,2025-12-29,2,25363,0.18
20244,C01011,P0090,2025-12-28,2,1754,0.07
20245,C01011,P0049,2025-12-03,3,2611,0.08
20246,C01011,P0052,2026-01-11,2,2681,0.1
20247,C01011,P0041,2026-01-02,1,3073,0.03
20248,C01011,P0047,2026-01-31,3,1018,0.16
20249,C01011,P0018,2026-02-10,1,17921,0.0
20250,C01011,P0099,2026-02-23,3,1702,0.2
20251,C01011,P0020,2026-02-21,2,1264,0.02
20252,C01011,P0043,2026-02-14,1,1946,0.07
20253,C01011,P0051,2026-02-19,3,1000,0.24
20254,C01011,P0093,2026-03-10,3,9095,0.03
20255,C01011,P0055,2026-03-02,3,1930,0.1
20256,C01011,P0005,2026-03-24,3,8411,0.22
20257,C01011,P0082,2026-03-15,2,6509,0.1
20258,C01012,P0017,2024-05-18,2,9441,0.25
20259,C01012,P0055,2024-08-27,1,1930,0.0
20260,C01012,P0079,2024-08-13,2,4936,0.02
20261,C01012,P0028,2024-08-09,2,2009,0.07
20262,C01012,P0094,2024-11-07,2,8333,0.03
20263,C01012,P0116,2024-12-26,2,8497,0.05
20264,C01012,P0059,2025-02-04,3,2027,0.25
20265,C01012,P0051,2025-03-23,1,1000,0.07
20266,C01012,P0019,2025-04-13,3,4101,0.05
20267,C01012,P0079,2025-04-15,1,4936,0.02
20268,C01012,P0105,2025-05-13,2,49247,0.01
20269,C01012,P0114,2025-05-09,3,856,0.22
20270,C01012,P0082,2025-05-17,2,6509,0.18
20271,C01012,P0065,2025-05-29,2,4389,0.05
20272,C01012,P0059,2025-07-04,2,2027,0.05
20273,C01012,P0025,2025-07-07,1,23637,0.08
20274,C01012,P0005,2025-07-10,1,8411,0.06
20275,C01012,P0120,2025-08-25,2,8402,0.07
20276,C01012,P0090,2025-10-16,1,1754,0.01
20277,C01012,P0070,2025-10-30,1,2480,0.02
20278,C01012,P0072,2025-11-04,2,42315,0.02
20279,C01012,P0108,2026-02-26,1,11701,0.04
20280,C01012,P0004,2026-03-05,2,16775,0.06
20281,C01012,P0114,2026-03-22,2,856,0.03
20282,C01013,P0020,2025-11-06,3,1264,0.07
20283,C01013,P0038,2025-11-27,2,3819,0.04
20284,C01015,P0049,2025-06-30,2,2611,0.07
20285,C01015,P0114,2025-06-17,3,856,0.01
20286,C01015,P0050,2025-06-29,1,14239,0.16
20287,C01015,P0038,2025-07-04,2,3819,0.14
20288,C01015,P0120,2025-07-14,1,8402,0.01
20289,C01015,P0084,2025-08-07,2,4650,0.22
20290,C01015,P0057,2025-08-14,1,19313,0.08
20291,C01015,P0087,2025-08-12,3,1522,0.01
20292,C01015,P0022,2025-09-01,3,2633,0.07
20293,C01015,P0046,2025-12-08,3,37838,0.02
20294,C01015,P0006,2025-12-24,3,2561,0.08
20295,C01015,P0114,2026-01-04,2,856,0.01
20296,C01015,P0082,2026-01-29,1,6509,0.0
20297,C01015,P0112,2026-02-24,3,9448,0.0
20298,C01015,P0108,2026-02-21,3,11701,0.04
20299,C01015,P0015,2026-03-28,3,9498,0.08
20300,C01015,P0016,2026-03-04,2,14117,0.09
20301,C01015,P0087,2026-03-06,2,1522,0.05
20302,C01015,P0081,2026-03-07,1,2835,0.07
20303,C01017,P0057,2024-11-27,2,19313,0.11
20304,C01017,P0087,2024-11-23,1,1522,0.06
20305,C01017,P0106,2024-12-31,2,1474,0.19
20306,C01017,P0088,2025-03-15,3,35723,0.06
20307,C01017,P0032,2025-03-30,1,1956,0.07
20308,C01017,P0068,2025-03-31,2,40708,0.09
20309,C01017,P0087,2025-05-21,2,1522,0.02
20310,C01017,P0040,2025-05-12,1,7539,0.13
20311,C01017,P0041,2025-05-15,1,3073,0.18
20312,C01017,P0090,2025-08-30,3,1754,0.12
20313,C01017,P0006,2025-08-21,3,2561,0.01
20314,C01017,P0057,2025-08-25,3,19313,0.07
20315,C01017,P0070,2025-08-15,3,2480,0.07
20316,C01017,P0005,2025-10-20,3,8411,0.01
20317,C01017,P0059,2025-11-11,2,2027,0.04
20318,C01017,P0106,2025-11-18,3,1474,0.0
20319,C01017,P0110,2025-11-25,2,2108,0.04
20320,C01017,P0014,2026-01-15,1,5630,0.2
20321,C01017,P0003,2026-01-03,3,49187,0.08
20322,C01017,P0021,2026-01-30,1,22916,0.04
20323,C01017,P0110,2026-01-19,3,2108,0.02
20324,C01018,P0020,2025-08-28,3,1264,0.01
20325,C01018,P0112,2025-10-16,3,9448,0.03
20326,C01018,P0040,2025-10-19,3,7539,0.01
20327,C01018,P0031,2026-02-22,1,28113,0.03
20328,C01018,P0067,2026-02-11,3,2745,0.28
20329,C01018,P0074,2026-03-22,2,38139,0.0
20330,C01020,P0036,2024-09-15,1,2526,0.01
20331,C01021,P0026,2024-10-11,1,1435,0.1
20332,C01021,P0019,2024-10-27,2,4101,0.16
20333,C01021,P0107,2024-10-28,1,4638,0.06
20334,C01021,P0089,2024-10-30,1,1912,0.06
20335,C01021,P0119,2024-11-22,2,45211,0.03
20336,C01021,P0080,2025-01-05,2,2146,0.08
20337,C01021,P0015,2025-02-20,2,9498,0.07
20338,C01021,P0112,2025-02-11,3,9448,0.05
20339,C01021,P0036,2025-02-03,2,2526,0.02
20340,C01021,P0002,2025-05-17,3,1370,0.0
20341,C01021,P0112,2025-05-06,2,9448,0.02
20342,C01021,P0053,2025-07-07,1,11969,0.0
20343,C01021,P0088,2025-08-30,2,35723,0.02
20344,C01021,P0022,2025-08-30,2,2633,0.06
20345,C01021,P0061,2025-09-14,3,2770,0.1
20346,C01021,P0081,2025-09-14,2,2835,0.06
20347,C01021,P0010,2025-09-24,3,260,0.27
20348,C01021,P0021,2025-11-06,1,22916,0.08
20349,C01021,P0017,2025-11-24,1,9441,0.26
20350,C01021,P0070,2025-11-09,2,2480,0.08
20351,C01021,P0082,2025-12-12,3,6509,0.08
20352,C01021,P0091,2026-01-02,1,4994,0.01
20353,C01021,P0017,2026-02-01,3,9441,0.02
20354,C01021,P0099,2026-03-09,2,1702,0.07
20355,C01021,P0025,2026-03-18,2,23637,0.07
20356,C01023,P0017,2025-12-30,3,9441,0.24
20357,C01023,P0050,2026-01-21,3,14239,0.27
20358,C01023,P0090,2026-01-01,3,1754,0.05
20359,C01023,P0021,2026-01-16,1,22916,0.05
20360,C01023,P0002,2026-01-28,2,1370,0.02
20361,C01023,P0068,2026-01-13,2,40708,0.07
20362,C01023,P0018,2026-02-21,1,17921,0.05
20363,C01023,P0050,2026-02-16,1,14239,0.04
20364,C01023,P0033,2026-02-26,1,1275,0.09
20365,C01023,P0103,2026-02-09,3,2740,0.09
20366,C01023,P0054,2026-03-11,3,1408,0.1
20367,C01023,P0077,2026-03-23,1,17868,0.04
20368,C01025,P0091,2024-01-19,1,4994,0.06
20369,C01025,P0023,2024-03-17,1,2907,0.03
20370,C01025,P0115,2024-03-01,3,7554,0.06
20371,C01025,P0064,2024-03-26,3,26494,0.07
20372,C01025,P0045,2024-04-06,2,3767,0.2
20373,C01025,P0052,2024-05-18,1,2681,0.0
20374,C01025,P0017,2024-06-18,2,9441,0.29
20375,C01025,P0077,2024-08-06,1,17868,0.04
20376,C01025,P0088,2024-09-13,2,35723,0.05
20377,C01025,P0109,2024-10-26,2,1820,0.1
20378,C01025,P0105,2024-10-11,1,49247,0.03
20379,C01025,P0001,2024-10-04,1,4758,0.0
20380,C01025,P0085,2024-11-28,1,9976,0.03
20381,C01025,P0070,2025-01-12,2,2480,0.04
20382,C01025,P0073,2025-02-02,1,4368,0.07
20383,C01025,P0045,2025-02-27,2,3767,0.08
20384,C01025,P0057,2025-02-26,3,19313,0.11
20385,C01025,P0075,2025-03-09,1,3023,0.03
20386,C01025,P0030,2025-04-14,3,1840,0.09
20387,C01025,P0045,2025-06-17,1,3767,0.25
20388,C01025,P0024,2025-06-01,1,1856,0.09
20389,C01025,P0011,2025-06-24,2,7915,0.01
20390,C01025,P0024,2025-07-28,3,1856,0.25
20391,C01025,P0095,2025-07-11,3,5462,0.08
20392,C01025,P0025,2025-10-11,1,23637,0.09
20393,C01025,P0025,2025-10-14,3,23637,0.01
20394,C01025,P0038,2025-10-17,3,3819,0.09
20395,C01025,P0039,2025-11-01,3,4937,0.03
20396,C01025,P0039,2025-12-24,2,4937,0.27
20397,C01025,P0005,2026-01-15,1,8411,0.01
20398,C01025,P0013,2026-01-07,1,10349,0.04
20399,C01025,P0099,2026-01-28,2,1702,0.02
20400,C01025,P0089,2026-01-04,2,1912,0.19
20401,C01025,P0046,2026-02-21,3,37838,0.0
20402,C01025,P0088,2026-03-02,1,35723,0.17
20403,C01025,P0059,2026-03-14,3,2027,0.3
20404,C01026,P0018,2025-01-24,2,17921,0.03
20405,C01026,P0090,2025-01-29,2,1754,0.02
20406,C01026,P0094,2025-02-06,1,8333,0.23
20407,C01026,P0119,2025-03-09,1,45211,0.06
20408,C01026,P0025,2025-03-03,1,23637,0.06
20409,C01026,P0031,2025-03-24,3,28113,0.23
20410,C01026,P0102,2025-03-29,3,7244,0.01
20411,C01026,P0024,2025-05-07,1,1856,0.04
20412,C01026,P0023,2025-05-20,3,2907,0.04
20413,C01026,P0030,2025-05-05,3,1840,0.06
20414,C01026,P0017,2025-05-28,2,9441,0.06
20415,C01026,P0094,2025-05-10,2,8333,0.04
20416,C01026,P0005,2025-06-05,3,8411,0.08
20417,C01026,P0112,2025-07-31,2,9448,0.09
20418,C01026,P0060,2025-07-13,3,11069,0.01
20419,C01026,P0070,2025-07-16,3,2480,0.07
20420,C01026,P0021,2025-08-23,2,22916,0.11
20421,C01026,P0025,2025-08-21,1,23637,0.07
20422,C01026,P0088,2025-08-30,2,35723,0.04
20423,C01026,P0012,2025-08-25,1,21340,0.08
20424,C01026,P0052,2025-08-15,3,2681,0.06
20425,C01026,P0022,2025-08-06,2,2633,0.09
20426,C01026,P0056,2025-09-07,3,33217,0.03
20427,C01026,P0026,2025-09-04,2,1435,0.05
20428,C01026,P0012,2025-09-11,2,21340,0.06
20429,C01026,P0002,2025-09-24,3,1370,0.03
20430,C01026,P0094,2025-10-31,1,8333,0.05
20431,C01026,P0020,2025-11-18,2,1264,0.03
20432,C01026,P0072,2025-11-29,3,42315,0.07
20433,C01026,P0119,2025-11-23,1,45211,0.18
20434,C01026,P0059,2025-11-18,1,2027,0.03
20435,C01026,P0047,2025-12-29,3,1018,0.22
20436,C01026,P0063,2025-12-30,3,3469,0.27
20437,C01026,P0075,2025-12-19,1,3023,0.07
20438,C01026,P0044,2025-12-23,2,1799,0.09
20439,C01026,P0032,2026-01-23,2,1956,0.11
20440,C01026,P0016,2026-01-10,1,14117,0.01
20441,C01026,P0022,2026-01-08,3,2633,0.05
20442,C01026,P0028,2026-02-16,2,2009,0.03
20443,C01026,P0066,2026-02-18,1,2073,0.02
20444,C01026,P0051,2026-03-28,1,1000,0.0
20445,C01026,P0036,2026-03-11,3,2526,0.21
20446,C01026,P0035,2026-03-08,3,2894,0.03
20447,C01026,P0101,2026-03-30,2,25363,0.06
20448,C01026,P0092,2026-03-10,2,803,0.09
20449,C01027,P0075,2024-05-16,1,3023,0.04
20450,C01027,P0077,2024-05-10,2,17868,0.03
20451,C01027,P0103,2024-07-10,2,2740,0.03
20452,C01027,P0101,2024-08-13,1,25363,0.17
20453,C01027,P0018,2024-11-26,1,17921,0.16
20454,C01027,P0117,2024-11-03,2,22643,0.06
20455,C01027,P0053,2024-12-08,2,11969,0.08
20456,C01027,P0083,2025-02-26,2,3718,0.04
20457,C01027,P0106,2025-02-04,1,1474,0.01
20458,C01027,P0001,2025-03-02,3,4758,0.05
20459,C01027,P0064,2025-04-20,3,26494,0.06
20460,C01027,P0062,2025-04-04,3,2148,0.01
20461,C01027,P0050,2025-04-03,3,14239,0.08
20462,C01027,P0108,2025-04-01,2,11701,0.09
20463,C01027,P0019,2025-04-11,1,4101,0.11
20464,C01027,P0037,2025-07-07,1,2576,0.17
20465,C01027,P0005,2025-07-16,3,8411,0.24
20466,C01027,P0029,2025-07-21,1,38761,0.04
20467,C01027,P0066,2025-08-05,1,2073,0.09
20468,C01027,P0043,2025-08-20,2,1946,0.09
20469,C01027,P0074,2025-08-24,3,38139,0.02
20470,C01027,P0060,2025-08-12,3,11069,0.24
20471,C01027,P0054,2025-08-06,3,1408,0.01
20472,C01027,P0102,2025-10-29,3,7244,0.09
20473,C01027,P0070,2025-10-03,2,2480,0.08
20474,C01027,P0023,2025-10-12,3,2907,0.03
20475,C01027,P0027,2025-12-05,3,7517,0.07
20476,C01027,P0099,2025-12-23,2,1702,0.06
20477,C01027,P0091,2026-01-19,2,4994,0.03
20478,C01027,P0038,2026-01-15,3,3819,0.04
20479,C01027,P0049,2026-02-11,3,2611,0.04
20480,C01027,P0086,2026-03-05,3,41602,0.26
20481,C01027,P0051,2026-03-24,2,1000,0.23
20482,C01028,P0099,2025-02-16,2,1702,0.08
20483,C01028,P0107,2025-02-22,1,4638,0.07
20484,C01028,P0105,2025-03-07,1,49247,0.01
20485,C01028,P0079,2025-04-16,3,4936,0.24
20486,C01028,P0049,2025-04-27,2,2611,0.03
20487,C01028,P0052,2025-04-23,1,2681,0.05
20488,C01028,P0078,2025-04-14,2,30202,0.06
20489,C01028,P0042,2025-05-13,3,1953,0.07
20490,C01028,P0106,2025-05-24,3,1474,0.1
20491,C01028,P0026,2025-08-23,3,1435,0.08
20492,C01028,P0112,2025-09-25,3,9448,0.09
20493,C01028,P0100,2025-09-14,1,2523,0.06
20494,C01028,P0110,2025-10-24,2,2108,0.06
20495,C01028,P0014,2025-10-04,3,5630,0.09
20496,C01028,P0102,2025-10-10,3,7244,0.25
20497,C01028,P0075,2026-01-31,3,3023,0.04
20498,C01029,P0064,2025-07-30,2,26494,0.28
20499,C01029,P0024,2025-08-28,2,1856,0.01
20500,C01029,P0026,2025-08-30,3,1435,0.1
20501,C01029,P0099,2025-09-03,2,1702,0.04
20502,C01029,P0071,2025-09-30,2,30313,0.09
20503,C01029,P0108,2025-09-20,3,11701,0.06
20504,C01029,P0071,2025-09-24,3,30313,0.06
20505,C01029,P0091,2025-10-01,3,4994,0.05
20506,C01029,P0026,2025-10-04,2,1435,0.01
20507,C01029,P0025,2025-12-02,3,23637,0.0
20508,C01029,P0077,2025-12-09,3,17868,0.09
20509,C01029,P0043,2026-01-14,2,1946,0.1
20510,C01029,P0016,2026-01-22,2,14117,0.16
20511,C01029,P0068,2026-02-14,2,40708,0.09
20512,C01029,P0009,2026-02-16,3,2189,0.07
20513,C01029,P0058,2026-02-12,1,450,0.05
20514,C01029,P0104,2026-02-13,3,3266,0.01
20515,C01030,P0014,2024-05-19,3,5630,0.02
20516,C01030,P0010,2024-09-16,3,260,0.06
20517,C01030,P0067,2024-09-19,1,2745,0.05
20518,C01030,P0098,2025-01-23,1,924,0.1
20519,C01030,P0031,2025-01-03,2,28113,0.05
20520,C01030,P0040,2025-02-03,3,7539,0.22
20521,C01030,P0080,2025-02-19,2,2146,0.06
20522,C01030,P0103,2025-02-09,2,2740,0.05
20523,C01030,P0096,2025-02-26,1,3723,0.09
20524,C01030,P0109,2025-02-20,3,1820,0.12
20525,C01030,P0112,2025-03-10,2,9448,0.06
20526,C01030,P0083,2025-04-08,2,3718,0.09
20527,C01030,P0019,2025-05-20,3,4101,0.15
20528,C01030,P0120,2025-07-17,1,8402,0.05
20529,C01030,P0049,2025-08-09,3,2611,0.04
20530,C01030,P0108,2025-11-07,1,11701,0.12
20531,C01030,P0041,2025-12-23,3,3073,0.08
20532,C01030,P0042,2025-12-11,1,1953,0.03
20533,C01030,P0062,2026-01-24,2,2148,0.25
20534,C01030,P0004,2026-01-02,1,16775,0.04
20535,C01030,P0030,2026-02-02,3,1840,0.08
20536,C01030,P0036,2026-03-06,3,2526,0.3
20537,C01031,P0020,2025-08-24,2,1264,0.28
20538,C01031,P0020,2025-08-25,3,1264,0.29
20539,C01031,P0075,2025-08-28,1,3023,0.07
20540,C01031,P0071,2025-08-25,1,30313,0.01
20541,C01031,P0013,2025-09-09,1,10349,0.11
20542,C01031,P0001,2025-09-05,1,4758,0.05
20543,C01031,P0119,2025-09-24,3,45211,0.27
20544,C01031,P0013,2025-09-01,1,10349,0.08
20545,C01031,P0053,2025-09-27,2,11969,0.02
20546,C01031,P0057,2025-09-04,3,19313,0.07
20547,C01031,P0117,2025-10-23,1,22643,0.25
20548,C01031,P0032,2025-10-28,1,1956,0.08
20549,C01031,P0091,2025-11-02,3,4994,0.02
20550,C01031,P0030,2025-11-14,2,1840,0.01
20551,C01031,P0054,2025-11-14,1,1408,0.28
20552,C01031,P0037,2025-12-01,1,2576,0.1
20553,C01031,P0017,2025-12-02,3,9441,0.05
20554,C01031,P0083,2026-01-26,1,3718,0.11
20555,C01031,P0112,2026-01-30,3,9448,0.09
20556,C01031,P0098,2026-01-06,3,924,0.05
20557,C01031,P0010,2026-01-02,2,260,0.1
20558,C01031,P0103,2026-02-06,2,2740,0.13
20559,C01031,P0080,2026-02-24,3,2146,0.09
20560,C01031,P0012,2026-02-01,1,21340,0.07
20561,C01031,P0054,2026-03-15,2,1408,0.04
20562,C01031,P0071,2026-03-31,2,30313,0.03
20563,C01031,P0053,2026-03-30,1,11969,0.05
20564,C01031,P0007,2026-03-15,1,16826,0.03
20565,C01032,P0115,2024-02-13,2,7554,0.08
20566,C01032,P0045,2024-05-21,3,3767,0.09
20567,C01032,P0061,2024-07-25,2,2770,0.03
20568,C01032,P0057,2024-08-15,3,19313,0.14
20569,C01032,P0007,2024-09-15,3,16826,0.03
20570,C01032,P0078,2024-09-27,3,30202,0.01
20571,C01032,P0091,2024-09-21,3,4994,0.07
20572,C01032,P0034,2024-09-28,3,3950,0.06
20573,C01032,P0047,2024-09-26,1,1018,0.08
20574,C01032,P0011,2024-10-22,2,7915,0.0
20575,C01032,P0027,2024-12-06,3,7517,0.03
20576,C01032,P0097,2024-12-03,3,6138,0.03
20577,C01032,P0069,2025-02-05,2,5639,0.01
20578,C01032,P0010,2025-02-15,2,260,0.07
20579,C01032,P0058,2025-02-20,1,450,0.07
20580,C01032,P0086,2025-05-25,3,41602,0.09
20581,C01032,P0047,2025-06-22,1,1018,0.02
20582,C01032,P0095,2025-07-09,3,5462,0.04
20583,C01032,P0069,2025-07-30,1,5639,0.1
20584,C01032,P0020,2025-08-27,2,1264,0.04
20585,C01032,P0052,2025-09-08,3,2681,0.01
20586,C01032,P0065,2025-09-09,2,4389,0.1
20587,C01032,P0110,2025-10-18,3,2108,0.25
20588,C01032,P0068,2025-11-07,1,40708,0.24
20589,C01032,P0046,2026-03-11,3,37838,0.1
20590,C01032,P0063,2026-03-04,1,3469,0.26
20591,C01032,P0048,2026-03-10,3,2191,0.04
20592,C01032,P0097,2026-03-29,3,6138,0.09
20593,C01032,P0067,2026-03-15,3,2745,0.03
20594,C01033,P0072,2024-04-29,2,42315,0.05
20595,C01033,P0119,2024-05-03,2,45211,0.05
20596,C01033,P0055,2024-05-02,1,1930,0.03
20597,C01033,P0091,2024-06-15,3,4994,0.02
20598,C01033,P0002,2024-06-09,2,1370,0.05
20599,C01033,P0063,2024-07-04,1,3469,0.05
20600,C01033,P0091,2024-09-18,3,4994,0.08
20601,C01033,P0104,2024-09-09,2,3266,0.14
20602,C01033,P0107,2024-10-02,2,4638,0.02
20603,C01033,P0063,2024-11-17,1,3469,0.21
20604,C01033,P0019,2024-12-01,1,4101,0.04
20605,C01033,P0102,2025-01-07,2,7244,0.28
20606,C01033,P0076,2025-02-07,3,6650,0.22
20607,C01033,P0077,2025-03-31,1,17868,0.04
20608,C01033,P0077,2025-03-24,1,17868,0.2
20609,C01033,P0016,2025-04-13,1,14117,0.0
20610,C01033,P0086,2025-04-02,3,41602,0.06
20611,C01033,P0116,2025-05-13,2,8497,0.07
20612,C01033,P0073,2025-07-17,3,4368,0.0
20613,C01033,P0073,2025-09-17,3,4368,0.25
20614,C01033,P0008,2025-10-04,1,1087,0.05
20615,C01033,P0025,2025-10-22,3,23637,0.1
20616,C01033,P0063,2026-01-13,3,3469,0.09
20617,C01033,P0014,2026-01-30,1,5630,0.06
20618,C01033,P0003,2026-02-05,2,49187,0.09
20619,C01033,P0082,2026-02-18,3,6509,0.02
20620,C01034,P0009,2025-06-21,2,2189,0.01
20621,C01034,P0045,2025-07-29,3,3767,0.29
20622,C01034,P0066,2025-07-11,1,2073,0.09
20623,C01034,P0031,2025-07-02,3,28113,0.06
20624,C01034,P0004,2025-08-12,1,16775,0.08
20625,C01034,P0118,2025-09-09,3,3405,0.07
20626,C01034,P0108,2025-09-06,1,11701,0.09
20627,C01034,P0095,2025-11-29,2,5462,0.01
20628,C01034,P0043,2025-11-10,3,1946,0.01
20629,C01034,P0017,2025-12-26,1,9441,0.12
20630,C01034,P0022,2025-12-10,2,2633,0.02
20631,C01034,P0095,2026-02-26,2,5462,0.02
20632,C01035,P0118,2024-11-03,1,3405,0.05
20633,C01035,P0023,2025-01-25,3,2907,0.02
20634,C01035,P0024,2025-02-11,2,1856,0.07
20635,C01035,P0097,2025-03-22,2,6138,0.03
20636,C01035,P0005,2025-03-26,3,8411,0.08
